frame,left_shoulder_x,left_shoulder_y,left_shoulder_conf,left_hip_x,left_hip_y,left_hip_conf,left_knee_x,left_knee_y,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_hip_x,right_hip_y,right_hip_conf,right_knee_x,right_knee_y,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_conf
282,0.6507441,0.59243923,0.37589663,0.68553776,0.7479508,0.42435145,0.6337297,0.88474464,0.49841833,0.83254945,0.870088,0.3430402,0.63143384,0.582863,0.32846695,0.63073075,0.74623287,0.30698878,0.43198967,0.74969125,0.4288647,0.4529791,0.87827224,0.54555976
283,0.6345359,0.5905576,0.36471257,0.67756814,0.75362074,0.44451782,0.6261866,0.8872399,0.37733752,0.8338126,0.8706481,0.30154923,0.6203129,0.57807016,0.32677844,0.6325728,0.7525151,0.32162088,0.4245666,0.75201935,0.55734026,0.4521355,0.8785156,0.39560875
284,0.63567233,0.60105884,0.3504377,0.67121994,0.7628641,0.51235235,0.6244178,0.8911737,0.40874755,0.83220184,0.8732282,0.31981972,0.617175,0.5933129,0.32363048,0.6247045,0.7593872,0.41401914,0.42037782,0.7594826,0.6355452,0.44796795,0.8799423,0.43003884
285,0.6353224,0.6008043,0.3496769,0.6716945,0.76246303,0.51784503,0.62266695,0.89127207,0.37607908,0.8321949,0.8731329,0.30813155,0.6184263,0.5937778,0.32383743,0.6271063,0.7595429,0.40814522,0.42012033,0.7596493,0.62278634,0.44851527,0.8799812,0.3954706
286,0.61294645,0.59495056,0.37298724,0.66398406,0.76142895,0.33880374,0.61402136,0.89570993,0.32453778,0.8334191,0.8730589,0.27579695,0.6345805,0.5939795,0.37712428,0.66715425,0.76311535,0.42184305,0.4177522,0.75804704,0.5532858,0.44937176,0.8805257,0.2990886
287,0.59622395,0.6015716,0.31981194,0.6497255,0.77145857,0.37724265,0.4229288,0.75521255,0.44245988,0.4485031,0.88475865,0.37175226,0.6439924,0.5975879,0.37050113,0.684381,0.771083,0.43652344,0.62799376,0.9018929,0.31400836,0.8345772,0.87475395,0.37092334
288,0.60576916,0.6043321,0.46070638,0.6610016,0.77323663,0.43534806,0.61960495,0.906069,0.33173662,0.83147144,0.86968243,0.25762558,0.62187636,0.5986504,0.36513272,0.6551671,0.7725302,0.28583676,0.41321224,0.7559673,0.53930604,0.45145887,0.8814206,0.28289872
289,0.6009179,0.60213125,0.39060748,0.66181433,0.7712938,0.45644772,0.62035584,0.9065463,0.4037126,0.8315971,0.8689898,0.29091486,0.60014004,0.59074974,0.39040732,0.6345093,0.7675957,0.2797207,0.41134104,0.7551073,0.5545062,0.45238942,0.8810898,0.40706298
290,0.5943101,0.6076012,0.44404697,0.6603849,0.7740857,0.44121003,0.6172892,0.90769,0.46090388,0.8271391,0.86682856,0.28422752,0.58411074,0.5945027,0.4222075,0.61110437,0.7658939,0.36941442,0.405282,0.75969625,0.61861306,0.45090398,0.87917894,0.42250392
291,0.59371066,0.60707855,0.44083166,0.6602707,0.77391285,0.43555441,0.61726236,0.90748495,0.45585558,0.82755536,0.8671476,0.28361732,0.58526844,0.59438425,0.42135626,0.61224675,0.7658948,0.34866846,0.40533775,0.75966495,0.61113447,0.45103857,0.8793444,0.41231796
292,0.59195966,0.61843055,0.5010044,0.6618127,0.7794583,0.41995743,0.6174751,0.91025376,0.51820886,0.824993,0.8785689,0.34306604,0.5889099,0.6094612,0.45823303,0.6296096,0.7735666,0.32192418,0.39963382,0.7585735,0.6270462,0.44724724,0.88124245,0.3695444
293,0.59561086,0.6241588,0.49916303,0.66163623,0.7815706,0.4849133,0.61500883,0.9132795,0.4690014,0.8219737,0.8711111,0.27523917,0.57998115,0.61246836,0.43299782,0.6127142,0.7736918,0.307837,0.39573786,0.7594304,0.6333589,0.4492641,0.8788349,0.32945192
294,0.5921525,0.62261885,0.48166928,0.6625571,0.7812451,0.45557907,0.6174965,0.9138875,0.4598308,0.82375896,0.87826526,0.323389,0.5792577,0.61308306,0.42079306,0.6117992,0.77490985,0.3244576,0.39605367,0.75885075,0.6054611,0.4446519,0.87874556,0.32461447
295,0.5877127,0.6210295,0.4185284,0.6593785,0.779866,0.44950992,0.6173235,0.9108578,0.44407278,0.8217115,0.8742117,0.20286497,0.56755555,0.6134869,0.38624346,0.60912824,0.7765009,0.32890865,0.39447126,0.75901145,0.57535917,0.4400934,0.8815624,0.30098227
296,0.60204583,0.62946004,0.36146927,0.6581272,0.7811719,0.44107443,0.6195082,0.91111183,0.4581332,0.82209414,0.8670079,0.23902006,0.566726,0.6181116,0.3841332,0.60728526,0.77762747,0.3357424,0.39415228,0.7597194,0.57216746,0.44238138,0.88506544,0.30704954
297,0.6022919,0.6291987,0.36423686,0.65827715,0.78091234,0.444676,0.619618,0.91095173,0.45752448,0.8250462,0.8752655,0.25430888,0.56604147,0.6176319,0.38644052,0.6069344,0.7771648,0.337662,0.3944014,0.7597388,0.57519895,0.44688952,0.88112915,0.2679737
298,0.59814787,0.6262861,0.34706777,0.65970874,0.7794645,0.45072296,0.61990947,0.91187835,0.42378277,0.8239162,0.8713237,0.25138015,0.5677521,0.62239313,0.3282792,0.61053514,0.7764814,0.324696,0.3942049,0.76039577,0.5756116,0.44259608,0.88490605,0.3428961
299,0.60045826,0.6227603,0.33647522,0.6577573,0.7790719,0.44286865,0.6179942,0.91184855,0.37765467,0.82455415,0.87009495,0.25699627,0.5486032,0.6105846,0.37134632,0.5940355,0.774078,0.2772003,0.3933676,0.7600097,0.6079278,0.447299,0.88251233,0.3043981
300,0.5859316,0.62250227,0.4758106,0.64879423,0.77843773,0.3900675,0.61481833,0.90745723,0.28404754,0.44395146,0.8866358,0.34308007,0.55890846,0.6106573,0.3714073,0.62720156,0.77881753,0.34077135,0.39900917,0.75851893,0.4788239,0.44412345,0.88477683,0.21141368
301,0.59703195,0.6210734,0.3803335,0.659995,0.7778721,0.46944332,0.62090236,0.9070882,0.42822015,0.8308201,0.8708033,0.28519812,0.57051605,0.6109929,0.40118244,0.61140776,0.77527905,0.32625395,0.39447898,0.76015776,0.59581447,0.4420194,0.88445115,0.28113398
302,0.59034836,0.6027213,0.46344936,0.6446293,0.7695438,0.36130622,0.40736324,0.7610051,0.3895436,0.44389027,0.8868245,0.3417178,0.6049159,0.5972558,0.39358157,0.66566354,0.7700212,0.36679977,0.6220675,0.8994919,0.2768259,0.8285314,0.873945,0.38711125
303,0.58954227,0.60214376,0.4616992,0.64412856,0.7696949,0.36433223,0.40596697,0.7606868,0.4189112,0.44338414,0.88659346,0.34869608,0.6053828,0.59713745,0.40194762,0.666212,0.77030885,0.37086645,0.6221228,0.89961183,0.31770277,0.8287258,0.874076,0.38948345
304,0.5793897,0.59277713,0.4496784,0.6536237,0.76047814,0.47813067,0.6176468,0.8923003,0.33509505,0.83870286,0.8702531,0.24715847,0.5913317,0.58157593,0.43783498,0.6519588,0.76169825,0.3475314,0.40281102,0.76028025,0.60402197,0.44635534,0.8827757,0.2210645
305,0.5837604,0.58708346,0.3936961,0.6456036,0.75658053,0.39042673,0.42584237,0.7625742,0.42680752,0.4481336,0.8827208,0.35678002,0.6292186,0.58551085,0.33812216,0.6732685,0.75611556,0.35380948,0.42341924,0.7596404,0.5125535,0.45089436,0.88246214,0.25137722
306,0.6033529,0.5798886,0.3153217,0.6658028,0.7447812,0.4202539,0.6365179,0.879625,0.5327563,0.83933634,0.8682508,0.3490892,0.6369039,0.57431614,0.32715115,0.63213307,0.73935795,0.3822938,0.42282218,0.7608546,0.66305166,0.4516719,0.8870875,0.47364554
307,0.63917243,0.5787668,0.32663053,0.68155515,0.7283249,0.36612612,0.64242774,0.8762474,0.42209312,0.8381464,0.8631851,0.29413947,0.61332583,0.5701206,0.3329816,0.6242446,0.7227981,0.4192308,0.42699873,0.7560174,0.4685241,0.45374465,0.8890533,0.42678842
308,0.6642182,0.5801548,0.16993254,0.6925661,0.71889675,0.4736511,0.64537656,0.866693,0.44719234,0.8463883,0.86686337,0.3675389,0.61892325,0.562742,0.2424553,0.62915516,0.7112612,0.40747395,0.4395463,0.75726414,0.6075621,0.45795035,0.8884029,0.41238356
309,0.6636679,0.58052444,0.1651841,0.6924021,0.71892995,0.47202113,0.6456386,0.86709714,0.4473202,0.8461679,0.86683846,0.369733,0.6195861,0.56283796,0.23512737,0.6296632,0.7110816,0.3979117,0.43975192,0.7572607,0.6038324,0.45792,0.8884331,0.41195095
310,0.69225204,0.56584454,0.23624976,0.7028867,0.7069391,0.3867388,0.66208446,0.84555805,0.511304,0.849359,0.8686347,0.2702477,0.637346,0.55764705,0.27794778,0.646598,0.7041094,0.32225052,0.45801443,0.7513916,0.43080604,0.45545,0.88249385,0.4544675
311,0.685627,0.5517143,0.21390086,0.70541656,0.6995336,0.3112322,0.67400074,0.83536,0.48031616,0.8554987,0.8613681,0.31927574,0.6318641,0.5491489,0.30954784,0.65017277,0.702223,0.33998147,0.47854114,0.7558109,0.5477186,0.4537079,0.88035554,0.4566937
312,0.73630494,0.5430953,0.35653648,0.73050404,0.6824712,0.45863366,0.6918217,0.81875,0.4321255,0.8680272,0.87084645,0.437419,0.6430907,0.5318365,0.34214628,0.6622813,0.6847725,0.47316554,0.5075449,0.7517921,0.5157652,0.46100163,0.8781326,0.47863266
313,0.7380198,0.5259733,0.3769853,0.7506006,0.67128915,0.603202,0.72316134,0.8012058,0.59262854,0.8699116,0.8703375,0.37132376,0.65543985,0.52604973,0.3151051,0.68013203,0.67372173,0.5692024,0.5461021,0.7409736,0.63292253,0.46925044,0.8820566,0.54347503
314,0.76505417,0.51128536,0.4847348,0.7740316,0.65845263,0.64723027,0.74341244,0.7879808,0.63904345,0.8843724,0.8741543,0.4680047,0.6835267,0.51009744,0.444536,0.7016039,0.6579857,0.52712923,0.58229643,0.74433637,0.54088724,0.48860306,0.87657803,0.6332324
315,0.7652441,0.5111379,0.48186585,0.7734926,0.65863144,0.6440492,0.7441189,0.7886604,0.63551414,0.8851966,0.8740741,0.47260475,0.6832685,0.5098024,0.4397407,0.7010726,0.65820855,0.5285453,0.58154786,0.74486345,0.55294126,0.4885751,0.87624705,0.62409866
316,0.79720306,0.49741572,0.4368941,0.79547954,0.65092236,0.63062215,0.7615664,0.78201437,0.42832434,0.8947808,0.8733305,0.352293,0.7183051,0.5129032,0.39243126,0.7246101,0.6531805,0.62285584,0.61978966,0.7407841,0.5924728,0.5129501,0.8721735,0.65789044
317,0.77882427,0.49556968,0.41474956,0.8056376,0.6372862,0.40429792,0.7945243,0.78236455,0.6121152,0.9131934,0.8825625,0.40549216,0.7550627,0.5048553,0.24912852,0.7624686,0.64121854,0.41902637,0.6472238,0.7385247,0.4870404,0.5330788,0.8692635,0.5733438
318,0.7849636,0.49052185,0.445383,0.80796856,0.63474226,0.32453817,0.81341475,0.781103,0.51507294,0.91514176,0.8837209,0.35110998,0.7908355,0.49249768,0.39922565,0.7866828,0.63852215,0.32092398,0.66199493,0.73986787,0.4135223,0.57811797,0.86739004,0.5274179
319,0.76368284,0.48990938,0.48292682,0.79767776,0.64296067,0.45913973,0.82234406,0.77473396,0.3595682,0.91700095,0.88284606,0.38269633,0.83281636,0.4859423,0.49238977,0.8456165,0.63895917,0.38762325,0.6810276,0.7245743,0.5254819,0.6187962,0.8666891,0.45309448
320,0.78513163,0.48783073,0.34907654,0.8012719,0.6292999,0.3546446,0.8473071,0.76020193,0.24313009,0.9155538,0.88160294,0.23139766,0.8531889,0.48386872,0.36598858,0.8479473,0.6171724,0.32954615,0.8515997,0.7611763,0.26615947,0.91945404,0.88136023,0.28357378
321,0.7832529,0.48744512,0.33283058,0.80033946,0.6290539,0.3540143,0.84593123,0.76007724,0.22822756,0.9154515,0.88160026,0.22660416,0.8546404,0.48417705,0.3705025,0.8492922,0.61716837,0.33289623,0.85333174,0.7612084,0.2806796,0.91953915,0.8813984,0.29028815
322,0.79748034,0.48535138,0.3625338,0.80025196,0.6456991,0.38908154,0.6928487,0.7302196,0.4877455,0.9286293,0.88502324,0.2937092,0.8667121,0.4897359,0.25973958,0.8292842,0.6447934,0.31893495,0.6882888,0.7283648,0.39514676,0.72608495,0.8666643,0.31483504
323,0.77781224,0.4757286,0.40574908,0.7911169,0.6421824,0.47874147,0.71290505,0.7361591,0.65811944,0.786432,0.855695,0.3166811,0.87731767,0.48566017,0.38943523,0.8648745,0.64489585,0.47990477,0.89812386,0.7544073,0.4228836,0.9313432,0.880212,0.38725874
324,0.7848739,0.483942,0.4695704,0.80379236,0.6507857,0.57351613,0.72669256,0.74267197,0.6405625,0.8439319,0.85125434,0.21123256,0.8781041,0.49488875,0.4277597,0.86936176,0.65015906,0.45377448,0.89861786,0.7626748,0.3709364,0.90412974,0.86808985,0.27556777
325,0.7814554,0.47316122,0.44591296,0.804764,0.64726835,0.43972778,0.75428903,0.7390248,0.57475114,0.8717534,0.8580066,0.36374795,0.90225065,0.48127124,0.33408698,0.89241666,0.64763695,0.4905085,0.9116343,0.7859014,0.44214678,0.9269508,0.8753711,0.35752192
326,0.8256201,0.4892615,0.24703886,0.86178803,0.64467597,0.34214145,0.9071629,0.7819663,0.19353515,0.9235848,0.88578117,0.30422136,0.8703081,0.49229854,0.318023,0.8628294,0.6460198,0.33189246,0.79510605,0.7504849,0.3355496,0.90464807,0.8683328,0.3118541
327,0.82218206,0.48962507,0.22360696,0.85860705,0.6441584,0.34750587,0.8781022,0.77891684,0.13080232,0.9217934,0.8841113,0.29375938,0.8732482,0.49208325,0.3222689,0.8659569,0.6455078,0.33388755,0.87266386,0.77716184,0.13400277,0.9169273,0.8672754,0.29794055
328,0.7937615,0.47991967,0.3785154,0.8183643,0.6452635,0.49492264,0.8008536,0.7491354,0.44638914,0.91669536,0.88125825,0.24360797,0.9190833,0.4832309,0.29573894,0.90881324,0.64342284,0.35091946,0.9283476,0.7773793,0.30648196,0.9360637,0.8815696,0.33334693
329,0.7903966,0.49429986,0.3865891,0.8262221,0.6633303,0.3167956,0.869431,0.77026725,0.2968949,0.93522656,0.8869916,0.3048195,0.9055195,0.49055266,0.2958308,0.9124889,0.65229297,0.34592593,0.9357829,0.7779759,0.2790498,0.9416187,0.88304126,0.24835661
330,0.79211044,0.49815434,0.379196,0.8343431,0.6545752,0.5121531,0.89342165,0.78419226,0.33614278,0.93467134,0.8854572,0.3545962,0.90667486,0.4895664,0.3101541,0.9225082,0.64788854,0.34277537,0.9369931,0.78086126,0.37814566,0.9377291,0.8847271,0.2828597
331,0.7984423,0.48728555,0.4084011,0.8336147,0.6414634,0.49415216,0.9025978,0.7805013,0.3555774,0.9370832,0.88679427,0.39715993,0.92197275,0.4867857,0.36082774,0.9162521,0.63615984,0.4671256,0.93858016,0.7784096,0.36069554,0.9391148,0.8848452,0.27547818
332,0.8024287,0.49661672,0.4179373,0.8372812,0.64753294,0.53695565,0.9015433,0.7729503,0.3243301,0.93395376,0.8870783,0.38633594,0.9072176,0.49398613,0.36158007,0.9069232,0.6437712,0.41459805,0.9341726,0.76489675,0.4025028,0.9382025,0.88327616,0.32550785
333,0.80261517,0.4970156,0.42218295,0.83711094,0.64685863,0.5324385,0.8966783,0.7654129,0.40051556,0.93390095,0.887254,0.38510728,0.907441,0.4944343,0.36218378,0.906816,0.64320046,0.41195303,0.9336606,0.7645037,0.40463957,0.9382031,0.88421315,0.34863368
334,0.7980949,0.49858868,0.41529042,0.8338947,0.65206873,0.53954434,0.90232104,0.775259,0.3351634,0.92600656,0.8873818,0.40059,0.90626687,0.4917366,0.35756758,0.90580285,0.6496687,0.423399,0.92825985,0.77650774,0.38682264,0.92973584,0.8858471,0.3127164
335,0.8100085,0.49773082,0.37248152,0.8389046,0.6481562,0.48090133,0.8989048,0.7679498,0.39531326,0.9298183,0.8856981,0.3792968,0.9070193,0.49553558,0.26421946,0.9017519,0.6504274,0.31288373,0.91710687,0.76348734,0.4631096,0.9257619,0.8760246,0.30923578
336,0.8138313,0.49638852,0.40998983,0.8376658,0.65240693,0.47379547,0.8823211,0.7648107,0.464438,0.9257462,0.89083284,0.38281783,0.90366757,0.50158685,0.2962584,0.89768857,0.65322065,0.32986027,0.8940668,0.7585086,0.44837132,0.930289,0.8698633,0.489458
337,0.85534805,0.49624377,0.35495508,0.86268497,0.6541168,0.37982354,0.86061,0.76334774,0.44572607,0.94314164,0.8923706,0.40038162,0.9139404,0.48730397,0.32099953,0.89017934,0.6500251,0.31724757,0.8763567,0.75370896,0.37394994,0.93516797,0.87524223,0.40080374
338,0.8299978,0.49110565,0.3006081,0.84111893,0.6483027,0.2778943,0.83295643,0.7580396,0.36435828,0.93589914,0.88855577,0.3258277,0.9185292,0.4792226,0.30147907,0.9083737,0.6466141,0.20424478,0.8916981,0.75303525,0.29153422,0.9257507,0.8754364,0.28148323
339,0.8303253,0.49105132,0.29997206,0.84076715,0.6476594,0.2672688,0.832775,0.7574042,0.35769126,0.935562,0.88848567,0.3273721,0.91910255,0.4787593,0.2954043,0.9085168,0.6460984,0.19774303,0.8922063,0.7530346,0.28487498,0.92585963,0.8758124,0.27185377
340,0.84107345,0.5089141,0.43283898,0.88372344,0.6708,0.3521328,0.81281155,0.75313944,0.47829115,0.9212805,0.8800632,0.3804318,0.9171635,0.49614114,0.31575456,0.9436425,0.6642736,0.33362773,0.8906485,0.7568862,0.17731942,0.9223753,0.86089504,0.38840485
341,0.8399339,0.49745116,0.3742255,0.8876072,0.64197475,0.46340695,0.7972553,0.75377095,0.56060916,0.870085,0.87680525,0.33169565,0.9124849,0.4883433,0.5195183,0.94810736,0.6446695,0.5971952,0.8938968,0.7388119,0.40377748,0.94113433,0.8705039,0.42258605
342,0.8330416,0.49700505,0.41443175,0.8871836,0.6449465,0.45432797,0.7822694,0.7397191,0.4977375,0.83728474,0.88284814,0.42945784,0.9020355,0.48772305,0.427757,0.9436781,0.6444264,0.45560837,0.89038134,0.7518027,0.35179594,0.955542,0.873667,0.3390998
343,0.84045637,0.4865433,0.40331525,0.8766236,0.630831,0.43550715,0.76857346,0.73607993,0.5995562,0.79339904,0.8771738,0.47704172,0.9071734,0.47779104,0.46582678,0.9325318,0.6298294,0.4316044,0.89128983,0.7472107,0.33669826,0.9541521,0.87284654,0.35131562
344,0.866665,0.4725616,0.43312997,0.8801629,0.6274029,0.4135175,0.75775325,0.7361752,0.5542929,0.73033106,0.86919326,0.37300465,0.87019986,0.47241816,0.39788282,0.8913162,0.6318588,0.41304624,0.8768086,0.747137,0.36375976,0.9286926,0.86834013,0.50959927
345,0.8656792,0.47261333,0.43469384,0.8799162,0.62723553,0.4112038,0.7578298,0.7362692,0.5564816,0.7302496,0.8690278,0.37069163,0.8703418,0.47216257,0.39837477,0.89167285,0.63169074,0.41391557,0.8767516,0.7468964,0.36266974,0.9285587,0.86824656,0.51207024
346,0.8553057,0.47466618,0.349557,0.86135244,0.6308325,0.46132675,0.75583863,0.7389709,0.482942,0.6783001,0.8719827,0.52978235,0.84453315,0.48038527,0.3077422,0.8630159,0.6339272,0.43240473,0.8560431,0.7465453,0.26996946,0.9202657,0.85394204,0.30568957
347,0.82977533,0.47772953,0.40012115,0.84055775,0.6315245,0.5344284,0.74224085,0.74004936,0.54386204,0.6520437,0.86542106,0.49157247,0.8572423,0.47710988,0.30288622,0.8652307,0.63093317,0.4488005,0.84401083,0.7384895,0.38084584,0.9216744,0.8474642,0.43814006
348,0.8345003,0.47616637,0.4062672,0.83057135,0.63387,0.52429104,0.7364899,0.7444824,0.4486647,0.6362263,0.86185586,0.40516186,0.8636788,0.47725934,0.40529925,0.8577382,0.62941086,0.4296804,0.84139395,0.7421864,0.44992656,0.93581426,0.8587207,0.335443
349,0.8480159,0.48131603,0.42117462,0.83515656,0.6227497,0.4358819,0.7231311,0.74250805,0.49844056,0.6266723,0.8628306,0.49346483,0.831794,0.47082555,0.3909441,0.8413352,0.62608624,0.4443814,0.8273791,0.7462453,0.27786574,0.93783104,0.8515186,0.40608153
350,0.8376889,0.48798272,0.42998013,0.82060516,0.6266445,0.4812907,0.70979273,0.72812414,0.45151514,0.6153765,0.8655686,0.61233526,0.85356104,0.48085698,0.32823473,0.84922785,0.6248515,0.39008012,0.82377994,0.74122876,0.41691428,0.93102014,0.8457329,0.4540838
351,0.83904135,0.4880043,0.42577577,0.8204111,0.62655264,0.47906888,0.7095804,0.7280955,0.44551206,0.6155126,0.8655473,0.60994124,0.85268354,0.48087507,0.3254292,0.8482825,0.62491846,0.3892226,0.8242211,0.741843,0.41374403,0.9311198,0.84542143,0.45299974
352,0.8246137,0.48888895,0.40563208,0.82073706,0.631129,0.49942827,0.6949185,0.7319266,0.49026114,0.6136558,0.8684816,0.5860225,0.8663585,0.4765798,0.43248454,0.8622572,0.6269419,0.4185141,0.8149415,0.7557394,0.31691056,0.9515831,0.84006226,0.38454887
353,0.85461545,0.48173738,0.40572724,0.8496239,0.6364608,0.5007806,0.6991498,0.72182536,0.5869801,0.6336117,0.8669931,0.52675205,0.8382842,0.48093152,0.33997715,0.84678626,0.6394722,0.33095843,0.80434054,0.76143664,0.29170784,0.9625343,0.83241427,0.46663588
354,0.8733038,0.49399805,0.44029516,0.8666217,0.64332926,0.427603,0.6960583,0.7250403,0.5710324,0.65619135,0.8766598,0.5665757,0.8445148,0.48645425,0.39059323,0.86411715,0.6455584,0.37371844,0.81677413,0.7782437,0.34814298,0.9603095,0.8264524,0.44744948
355,0.8830075,0.5094537,0.41955343,0.86790675,0.6669714,0.4002199,0.67382425,0.73796344,0.5484061,0.6676252,0.88049376,0.48389426,0.8376367,0.4992244,0.31575808,0.84653306,0.6701123,0.36195183,0.80931175,0.7888667,0.22935191,0.9726345,0.8383665,0.2977438
356,0.8693294,0.52469194,0.36986655,0.85358685,0.6843355,0.3649712,0.64912,0.75253713,0.46099934,0.67227304,0.8904871,0.48057386,0.8270259,0.52318925,0.3078502,0.8309667,0.68938303,0.36223418,0.795951,0.797969,0.3143457,0.9606558,0.8503627,0.34865314
