frame,shoulder_x,shoulder_y,shoulder_conf,elbow_x,elbow_y,elbow_conf,wrist_x,wrist_y,wrist_conf,hip_x,hip_y,hip_conf,knee_x,knee_y,knee_conf,ankle_x,ankle_y,ankle_conf
88,0.53005207,0.40263557,0.007660621,0.46658608,0.57802,0.0048297653,0.38707897,0.57373524,0.0032986698,0.57170033,0.6031736,0.0021638079,0.60847116,0.54432875,0.037694838,0.43880612,0.68889564,0.0102964435
89,0.5299795,0.40265697,0.0077194655,0.466534,0.57796496,0.004754958,0.38684773,0.57362247,0.0032701197,0.5718255,0.603026,0.002157863,0.60842514,0.5443217,0.037567634,0.43862882,0.68898135,0.010363726
90,0.5303536,0.40250942,0.0075848396,0.46674374,0.5780712,0.004744015,0.38679418,0.57369334,0.0032433786,0.57219994,0.6029896,0.0021697474,0.60864943,0.54439086,0.037607305,0.43858337,0.68888575,0.010428235
91,0.53055686,0.4024386,0.007499578,0.46714938,0.57818604,0.0047622253,0.3867269,0.57374704,0.0031957836,0.57237184,0.60304594,0.0021775446,0.60870486,0.54441005,0.03770658,0.43854517,0.6887596,0.0105357
92,0.5305584,0.4027645,0.0076135253,0.46762624,0.5780393,0.0048882747,0.3868566,0.5738277,0.0031901498,0.57439214,0.617551,0.0017517078,0.61925733,0.544803,0.03833782,0.4383465,0.688437,0.010610106
93,0.5309486,0.4028066,0.007518544,0.4682371,0.578177,0.004912659,0.38688543,0.57398987,0.0031366856,0.5743641,0.61718154,0.0017406554,0.6082617,0.54406226,0.03761734,0.43818468,0.68828726,0.01069121
94,0.5314242,0.40299517,0.0076472857,0.46891096,0.57821476,0.004972906,0.3869352,0.5742443,0.0031124344,0.57441026,0.61711526,0.0016925223,0.60821134,0.5439059,0.037854314,0.43805718,0.68814766,0.010768977
95,0.531637,0.40292507,0.0076595186,0.46943167,0.57814616,0.005009146,0.4033789,0.5764579,0.002952588,0.61687595,0.56141907,0.005379713,0.6078775,0.5438138,0.038780835,0.43807352,0.68830335,0.0107373195
96,0.53230643,0.402749,0.0074952203,0.47020546,0.57785755,0.0050258837,0.40333927,0.5767398,0.0028925794,0.6169836,0.5608815,0.0055336794,0.60754025,0.54357326,0.03898119,0.4378141,0.68847543,0.010619104
97,0.55058485,0.40393662,0.008248422,0.47070217,0.5777059,0.005099746,0.40312374,0.5769849,0.0028631783,0.61506003,0.54725146,0.0064105364,0.60706776,0.54355043,0.03899201,0.43759033,0.68885493,0.010563205
98,0.55122286,0.40364686,0.008141203,0.47110635,0.5774775,0.0051532225,0.38596928,0.575165,0.0029814283,0.6147249,0.54655683,0.006536486,0.6064742,0.5428811,0.037788384,0.43709755,0.68898064,0.01068575
99,0.5313872,0.3831972,0.0057846876,0.5501128,0.56717896,0.017527793,0.38561687,0.5753304,0.0029485687,0.6123504,0.5321146,0.0076563805,0.60585284,0.54268456,0.03725651,0.43670136,0.6892025,0.011012236
100,0.531208,0.38275197,0.0057810224,0.5625191,0.566927,0.020261396,0.38534918,0.5753731,0.0029737246,0.6120357,0.53126884,0.007868085,0.60527897,0.5431339,0.037677437,0.4363982,0.7046659,0.010717661
101,0.5310152,0.38250527,0.0056252917,0.5630827,0.5667367,0.02155211,0.38533637,0.5753575,0.0030053344,0.6114975,0.530409,0.007957582,0.5948164,0.5435189,0.038075127,0.43616968,0.7045504,0.010907784
102,0.5459834,0.36635238,0.0054630297,0.563521,0.5663482,0.023075975,0.5491221,0.5633929,0.014821925,0.5945547,0.51640034,0.009016009,0.5944652,0.5441144,0.039511673,0.4352493,0.704487,0.011213579
